"Country Name","Country Code","Year","average_value_Automated teller machines (ATMs) (per 100,000 adults)","average_value_Bank liquid reserves to bank assets ratio (%)","average_value_Borrowers from commercial banks (per 1,000 adults)","average_value_Broad money (% of GDP)","average_value_Broad money (current LCU)","average_value_Broad money growth (annual %)","average_value_Broad money to total reserves ratio","average_value_Claims on central government (annual growth as % of broad money)","average_value_Claims on central government, etc. (% GDP)","average_value_Claims on private sector (annual growth as % of broad money)","average_value_Commercial bank branches (per 100,000 adults)","average_value_Consumer price index (2010 = 100)","average_value_DEC alternative conversion factor (LCU per US$)","average_value_Deposit interest rate (%)","average_value_Depositors with commercial banks (per 1,000 adults)","average_value_Depth of credit information index (0=low to 8=high)","average_value_Domestic credit provided by financial sector (% of GDP)","average_value_Domestic credit to private sector (% of GDP)","average_value_Domestic credit to private sector by banks (% of GDP)","average_value_Foreign direct investment, net (BoP, current US$)","average_value_Foreign direct investment, net inflows (% of GDP)","average_value_Foreign direct investment, net inflows (BoP, current US$)","average_value_Foreign direct investment, net outflows (% of GDP)","average_value_Foreign direct investment, net outflows (BoP, current US$)","average_value_GDP deflator: linked series (base year varies by country)","average_value_Inflation, GDP deflator: linked series (annual %)","average_value_Inflation, consumer prices (annual %)","average_value_Interest rate spread (lending rate minus deposit rate, %)","average_value_International migrant stock (% of population)","average_value_International migrant stock, total","average_value_Lending interest rate (%)","average_value_Monetary Sector credit to private sector (% GDP)","average_value_Net domestic credit (current LCU)","average_value_Net foreign assets (current LCU)","average_value_Net migration","average_value_Official exchange rate (LCU per US$, period average)","average_value_Personal remittances, paid (current US$)","average_value_Personal remittances, received (% of GDP)","average_value_Personal remittances, received (current US$)","average_value_Personal transfers, receipts (BoP, current US$)","average_value_Portfolio equity, net inflows (BoP, current US$)","average_value_Portfolio investment, net (BoP, current US$)","average_value_Private credit bureau coverage (% of adults)","average_value_Public credit registry coverage (% of adults)","average_value_Real interest rate (%)","average_value_Strength of legal rights index (0=weak to 12=strong)","average_value_Total reserves (% of total external debt)","average_value_Total reserves (includes gold, current US$)","average_value_Total reserves in months of imports","average_value_Total reserves minus gold (current US$)"
"Bangladesh","BGD","2000","","","","30.5539892604712","820385000000","19.3471284299834","10.7578315860113","5.58020582082474","5.41184953337649","9.80951244846478","","53.9091441150379","50.31","8.68666666666667","","","","21.7793890133235","21.4923535418918","-280384629.677983","0.525362089236089","280384629.677983","0.0037474385799211","2000000","76.0816491685812","3.44665934960476","2.20825620937534","4.06833333333333","0.752473673994172","987853","12.755","21.7793890133235","810282000000","96066967735.4803","","52.1416666666667","4378216.6851099","3.68659677566545","1967528858.46792","1958106581.12325","1197881.99927332","-1292999.31062399","","","8.99820323722306","","9.7162422376542","1515788656.4122","1.81568793543261","1485964723.8122"
"Bahamas, The","BHS","2012","80.4821511358368","0.770857024821532","","58.2472832423861","6244400000","-0.346307910821723","7.37288363184334","2.59483771532532","14.7828925889651","2.58801610555211","37.83","105.235272691149","1","2.01208333333333","","","79.8404925143417","61.8413320274241","64.2629354974115","-526171000","4.908082645399","526171000","1.47758011492001","158403976.22","100","2.10563428560235","1.97336755976255","2.73791666666667","","","4.75","64.3594164475538","9338221272.3","1257522037.12364","4999","1","139704000","","","","","36958000","0","0","1.43561108707149","","","846941347.75579","1.93940748049237","846941347.75579"
"Belize","BLZ","1962","","","","","","","","","","","","","1.4286","","","","","","","","","","","","","","","","","","","","","","-2418","1.42857000042857","","","","","","","","","","","","","",""
"Bolivia","BOL","2019","42.04235184766","16.6701938646442","73.44","86.9940314874398","245833546161.457","-1.56148160705353","5.51107829186969","2.64873807383941","6.69860074998966","4.68679073881629","44.85","148.317518475358","6.91","3.17889336888884","","7","92.9265176391588","71.1981730889511","65.8382056109142","264951155.795393","-0.529735011311977","-216636843.1305","0.11814141397292","48314312.6648921","573.699308011111","-0.693003271755344","1.83954504969032","5.22063834065718","","","8.39953170954602","65.8397043023339","232895491201.938","54471851552.8093","","","295467829.605665","3.25681419294748","1331884678.86113","1318217185.79497","13405709.4159691","-439668823.412312","55","26.1","9.15598626568402","0","45.0030196964361","6455449941.6788","5.99326403934883","4373778649.7488"
"Brunei Darussalam","BRN","1965","","","","","","","","","","","","","3.0612","","","","","","","","","","","","","","","","","26038","","","","","","3.06122000206122","","","","","","","","","","","","","",""
"Switzerland","CHE","1987","","","","109.597705729134","325890000000","10.5697621947703","3.22377772603389","0.742662102145302","10.3277904305151","11.2116904223087","","68.3489993537869","1.4912","","","","","130.564164859446","130.564164859446","-1046813789.86604","1.16361404455004","2320291936.53845","0.638642505953907","1273478146.6724","","","1.44032188041728","","","","","130.564164859446","418943800000","111313493649.073","130857","1.49119166666667","5032216797","0.390785989175605","779242553.7","127414875.127834","3452943115.96429","1732842301.73854","","","","","","67790689156.0948","10.0976154041812","27476389479.2095"
"Comoros","COM","1977","","","","","","","","","","","","","245.6776","","","","","","","","","","","","","","","","","","","","","","10000","245.677604691197","","","","","","","","","","","","","",""
"Cayman Islands","CYM","2000","","","","","","","","","","","","","","","","","","","","","","9358723000","","8504608000","","","","","46.1868777737795","19253","","","","","","0.83333","","","","","","","","","","","","","",""
"Cayman Islands","CYM","1968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.833333334027778","","","","","","","","","","","","","",""
"Europe & Central Asia (excluding high income)","ECA","1973","","","","25.3824175823832","","","","","2.69271057417161","","","","","","","","","","20.9494505494505","","0.307101648351648","79000000","","0","","","","","","","","18.9711538460851","","","","","","","","","0","","","","","","","","",""
"Ethiopia","ETH","1980","","","","","2196490000","4.20325538808951","4.04562795303561","6.92392216167176","","-5.81529396695273","","12.0377666517703","2.07","","","","","","","0","","0","","0","","","4.48253780600434","","","404192","","","2770928194.73505","-12325928.9102532","","2.069999999","579710.1259","","12222222.33","0","0","0","","","","","31.8437430800365","262284691.650166","3.61190361317369","80129191.6501661"
"Fiji","FJI","1995","","","","52.8466563210509","1464328000","4.4911869580823","2.98064260058694","-0.458045553375972","0.682954996571511","2.23349833629349","","60.4285606945894","1.4063","6.7725","","","","","40.136923021401","-72386821.5216878","-1.15122320894504","-22683100.2607253","-4.82503269705177","-95069921.7824131","45.1540860985057","1.1304145642476","2.16564721441536","4.465","1.6764711192034","13001","11.2375","40.136923021401","1268885000","449618498.676301","","1.40633333333333","29509363.17","1.66007108499912","32709172.7897607","","0","0","","","9.99411055447757","","190.463095490297","349341745.375843","3.34116820343594","349032345.375843"
"Faroe Islands","FRO","1975","","","","","","","","","","","","","5.7461500168","","","","","","","","","","","","","","","","","2280","","","","","","5.746149999","","","","","","","","","","","","","",""
"United Kingdom","GBR","1967","","","","36.23046875","14840000000","10.7628004179728","15.1654860620137","23.9214808180325","46.45263671875","4.17972831765935","","7.9492560569632","0.3621033132","4.20833333333333","","","","19.82421875","19.82421875","","","","","","","","2.48211560474808","1.29166666666667","","","5.5","19.82421875","22308000000","-5658000000","-84853","0.362103332665675","","","","","","","","","2.65769041612305","","","2702371600","","1404970000"
"Gibraltar","GIB","1990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4563038050162","8709","","","","","","0.563177166666667","","","","","","","","","","","","","",""
"Gibraltar","GIB","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.624140835740495","","","","","","","","","","","","","",""
"Gambia, The","GMB","2011","3.93831030734574","22.1682641291954","","35.0121722998102","14541156000","11.1984279902887","2.21089674669004","8.11683991544085","15.5431766519275","1.67758628969675","8.47","104.795882661831","29.4615","11.75","","","","10.4075521213533","10.25152678437","-94342122.9364405","2.55921653249812","36077136.0813735","-4.13316393210768","-58264986.855067","90.9037771688135","4.57212350369147","4.79588266183113","16.25","","","28","10.4075521213533","11600867000","4308631860.99089","","29.4615200601576","91362708.7170283","6.48076234112154","91358953.7745977","83235695.5072386","","","0","0","22.4035581485361","","44.0991949972352","223241852.815922","6.40320411051998","223241852.815922"
"Guinea-Bissau","GNB","1980","","","","","","","","","","","","","0.7670769231","","","","","","","","","","","","","","","","","12869","","","","","","211.279555414705","","","","","","","","","","","","","",""
"Guam","GUM","2016","","","","","","","","","","","","","1","","","","","","","","","","","","107.193460490463","1.57407577083902","","","","","","","","","","","","","","","","","","","","","","","",""
"Croatia","HRV","2015","122.983254179218","16.8565649096487","602.81","70.7699305041147","240379000000","4.69377444447348","2.34179086390164","2.664175399169","18.6423222055631","-2.9668731108614","33.49","107.372942018611","6.85830375","","1433.14","6","","64.423338697521","64.4171560919665","-249252811.074796","0.105553756252527","52276286.8024189","-0.397725494718084","-196976524.272377","100","0.0834905482963535","-0.464499004645002","","13.6047139871854","576883","","64.423338697521","296547000000","88997925931.9009","","6.85830375","413775663.924019","5.08995070957005","2520836136.4903","1493608281.35573","10551274.3021483","-172213490.592998","100","0","","5","","14966894623.4156","7.47327139115735","14966894623.4156"
"IDA & IBRD total","IBT","2019","32.2415380476782","19.6998552323874","","126.089640240808","","","","","22.3702953705307","","9.665","","","","","4.75886524822695","","104.232119490068","101.663874928158","","1.87289819618444","617402350816.468","0.803743793278961","264128894742.468","","","2.68068278953338","6.25","","","","101.815400046393","","","","","114162996941.587","1.56250518309186","515730172757.547","410088291742.847","47978031493.6303","","25.6297872340425","13.5539007092199","","5.68794326241135","80.7187381986562","","11.1687429419445",""
"IDA blend","IDB","2016","9.01147576779507","17.7238418756586","34.47","37.5285270595891","","","","","10.280665385874","","4.83","","","","330.69","3.33333333333333","","17.6860306361325","17.4329635372628","","1.11159738807253","10347902795.7737","0.196718945287953","1831264220.09373","","","1.25606510103762","6.97288347999319","","","","17.4838349666043","","","","","2070962510.77823","5.36307562495066","49925077054.7439","47329342248.6619","-36322497.3828962","","6.97333333333333","3.68666666666667","","5","47.9296005277558","","9.47732494871291",""
"IDA only","IDX","2002","","17.5844296955914","","32.517908109428","","","","","8.89737999700213","","","","","","","","","13.8744045501819","13.321595523308","","1.96161273994554","5193941134.74797","0.0965241611182406","205543603.772019","","","4.03718882831635","","","","","13.5053886829021","","","-5896882","","1715559489.05538","4.29160553055606","10249159780.9375","","7598246.96208898","","","","","","14.0591703792148","","4.39328281036282",""
"Jordan","JOR","1980","","","","84.15625","980252000","27.7734038947835","1.88603764341834","1.96844498296803","6.16874930851511","12.5975651085795","","23.5988581880474","0.2979","","","","","46.5010302197802","46.5010302197802","-30771286.5413236","0.865225677116364","33830643.4610655","0.078243683584401","3059356.91974187","","","11.1111111111113","","","810326","","46.5010302197802","666772591.945584","473059457.745759","","0.297924999","154422592.2","20.3031389395647","793860229.5","793860210.333204","0","0","","","","","93.456321604893","1744684397.63029","6.32642815700773","1142804897.63029"
"Korea, Rep.","KOR","1965","","","","11.679837380772","97105000000","52.6112307281271","2.49173258853101","-2.14367662543809","0.314413211609473","31.0864542897107","","3.02279457997556","266.4","","","","","10.2334644390719","9.88465100614633","","","","","","","","13.5482032863598","","","156147","","10.2334644390719","87694000000","15065648198.7207","","266.27","","","","","","","","","","","","146287069.461636","","142990000"
"Korea, Rep.","KOR","1984","","","","31.4355151269924","24705580000000","7.70529245409281","10.7594145090568","-0.150143015145524","1.91290893521293","18.4594820937888","","33.396540409934","805.98","","","","","43.2522556567966","42.8151334816958","-132800000","0.229001599413676","223300000","0.0928107691309343","90500000","","","2.27394229841602","","","","","43.2522556567966","36159730000000","-5997833498190.14","","805.970833333333","36599998.47","0.969641792412137","945500000","530300000","0","-836000000","","","","","","2848932435.67708","1.04403347131115","2753608079.89718"
"Latin America & Caribbean (excluding high income)","LAC","1991","","","","27.7643515711496","","","","","16.6372635316261","","","","","","","","","35.1158266441772","30.6641316448122","","0.783810227879752","9983057535.99754","0.105827577482886","1323599972.9138","","","25.0964073093492","7.76737869409079","","","","30.6900293437921","","","","","411204020.454018","0.529198972307704","6712077143.256","5705693901.5939","6910800000","","","","","","12.8578584900279","","4.54274587277244",""
"Lebanon","LBN","2000","","","","189.2190622598","49234800000000","9.83756868361699","3.85383997663749","10.5271243113753","87.2444478955803","2.89792995442286","","","1507.5","11.21","","","","87.9016141429669","85.4850115295926","","5.75581691967717","993475000","0.799079285165258","137924000","78.5710215669583","-2.08798314703247","","6.9408333333333","21.4167423919292","692913","18.1508333333333","87.9016141429669","45573005342430","12941436074500.4","","1507.5","","","","","","","","","20.670411182274","","84.1151323612424","8474638463.32523","","5943660563.32523"
"Low income","LIC","2005","0.235496136391512","18.0383466631477","","31.0528386863387","","","","","5.29127027953312","","1.155","","","","","","","10.1896779882295","10.0354081801717","","2.25740187047241","3840827766.59398","0.315619724849993","493315072.373079","","","8.4772885911632","6.05320833333335","1.55049746813038","6897332","","10.1005417862099","","","","","738567547.149855","2.4474648235028","4144670764.26852","3923602702.84238","95705757.2695369","","0","0.543478260869565","","","18.369655194307","","12.7073239690554",""
"Lesotho","LSO","2002","","8.65053773440152","","26.5146995973571","2168179000","8.80549161418791","0.506178636910579","15.5679194198256","-3.88281469396223","6.7924551026215","","61.301257694663","10.5407","5.1875","","","","12.4969555860172","12.3315581201926","-28390464.7236761","3.65959926673895","28390464.7236761","0","0","58.5847588812876","14.2069325627269","33.812578338126","11.9225","","","17.11","12.4969555860172","747151696.75","3847191814.38722","-161218","10.5407466666667","7967420.578","50.1016675825135","388679066.319247","3846459.95926317","0","0","","","2.54193626615318","","57.0281785579949","406370215.02663","4.60481139415026","406370215.02663"
